DATE,AD_CLIENT_ID,CUSTOM_CHANNEL_NAME,AD_REQUESTS,MATCHED_AD_REQUESTS,AD_REQUESTS_COVERAGE,INDIVIDUAL_AD_IMPRESSIONS,CLICKS,CLICKS_SPAM_RATIO,MATCHED_AD_REQUESTS_CTR,COST_PER_CLICK (USD),EARNINGS (USD),AD_REQUESTS_RPM (USD)
2014-06-05,partner-ebay-us-02,testchannel-102,8899,8839,0.9933,61174,48,0,0.0054,0.13,6.05,0.68
2014-06-07,partner-ebay-us-02,testchannel-103,6595,6579,0.9976,45676,33,0.1081,0.005,0.24,8.02,1.22
2014-06-11,partner-ebay-us-02,testchannel-103,7526,7507,0.9975,52140,64,0,0.0085,0.28,17.79,2.36
2014-06-09,partner-ebay-us-02,testchannel-103,8139,8118,0.9974,56371,73,0,0.009,0.22,16.39,2.01
2014-06-08,partner-ebay-us-02,testchannel-103,8356,8324,0.9962,57728,70,0.0411,0.0084,0.23,16.00,1.91
2014-06-10,partner-ebay-us-02,testchannel-103,8228,8210,0.9978,57031,50,0,0.0061,0.25,12.51,1.52
2014-06-05,partner-ebay-us-02,testchannel-103,3259,3254,0.9985,22590,35,0.125,0.0108,0.22,7.71,2.36
2014-06-06,partner-ebay-us-02,testchannel-103,6956,6938,0.9974,48129,51,0.0192,0.0074,0.24,12.09,1.74
2014-04-20,partner-ebay-us-02,testchannel-15,606523,599682,0.9887,4118439,3107,0.0381,0.0052,0.33,1032.27,1.70
2014-06-09,partner-ebay-us-02,testchannel-15,875196,864167,0.9874,5921527,4918,0.0319,0.0057,0.31,1512.67,1.73
2014-06-03,partner-ebay-us-02,testchannel-15,816534,807700,0.9892,5536303,4328,0.0268,0.0054,0.32,1388.84,1.70
2014-05-09,partner-ebay-us-02,testchannel-15,603705,596963,0.9888,4101557,3267,0.0294,0.0055,0.32,1043.23,1.73
2014-04-21,partner-ebay-us-02,testchannel-15,711932,703727,0.9885,4832819,3871,0.0267,0.0055,0.32,1240.84,1.74
2014-06-01,partner-ebay-us-02,testchannel-15,730885,722256,0.9882,4947724,3937,0.0374,0.0055,0.32,1245.25,1.70
2014-05-08,partner-ebay-us-02,testchannel-15,632024,625202,0.9892,4297146,3525,0.0222,0.0056,0.31,1094.45,1.73
2014-04-24,partner-ebay-us-02,testchannel-15,701551,694122,0.9894,4767779,3724,0.0269,0.0054,0.32,1188.94,1.69
2014-04-17,partner-ebay-us-02,testchannel-15,695695,687557,0.9883,4716282,3825,0.0245,0.0056,0.32,1216.41,1.75
2014-05-10,partner-ebay-us-02,testchannel-15,541604,535296,0.9884,3677548,3087,0.0271,0.0058,0.33,1010.76,1.87
2014-05-27,partner-ebay-us-02,testchannel-15,805998,797022,0.9889,5467823,4392,0.0341,0.0055,0.32,1390.85,1.73
2014-05-13,partner-ebay-us-02,testchannel-15,660899,654259,0.99,4501343,3706,0.0227,0.0057,0.32,1180.01,1.79
2014-04-19,partner-ebay-us-02,testchannel-15,618724,611359,0.9881,4189211,3268,0.0265,0.0053,0.31,1021.62,1.65
2014-05-15,partner-ebay-us-02,testchannel-15,650725,643818,0.9894,4428238,3552,0.0322,0.0055,0.31,1118.55,1.72
2014-05-11,partner-ebay-us-02,testchannel-15,545698,539880,0.9893,3707838,3081,0.0351,0.0057,0.33,1005.87,1.84
2014-05-12,partner-ebay-us-02,testchannel-15,660771,653796,0.9894,4494947,3504,0.0269,0.0054,0.31,1102.63,1.67
2014-05-14,partner-ebay-us-02,testchannel-15,657504,651328,0.9906,4480632,3613,0.0505,0.0055,0.32,1159.57,1.76
2014-06-02,partner-ebay-us-02,testchannel-15,818662,809174,0.9884,5546458,4658,0.0342,0.0058,0.31,1457.78,1.78
2014-05-19,partner-ebay-us-02,testchannel-15,647763,640870,0.9894,4405937,3498,0.0235,0.0055,0.32,1116.66,1.72
2014-05-22,partner-ebay-us-02,testchannel-15,610740,603599,0.9883,4148104,3303,0.0359,0.0055,0.32,1058.40,1.73
2014-04-18,partner-ebay-us-02,testchannel-15,670262,662178,0.9879,4541106,3587,0.0337,0.0054,0.31,1129.00,1.68
2014-04-15,partner-ebay-us-02,testchannel-15,745565,737863,0.9897,5065339,4286,0.0277,0.0058,0.30,1286.77,1.73
2014-06-10,partner-ebay-us-02,testchannel-15,856076,845693,0.9879,5796798,4781,0.0288,0.0057,0.30,1443.67,1.69
2014-06-07,partner-ebay-us-02,testchannel-15,683297,674582,0.9872,4619215,4052,0.0311,0.006,0.31,1265.78,1.85
2014-05-21,partner-ebay-us-02,testchannel-15,643986,636744,0.9888,4377283,3526,0.0278,0.0055,0.32,1121.13,1.74
2014-04-25,partner-ebay-us-02,testchannel-15,652586,645250,0.9888,4434025,3367,0.0286,0.0052,0.33,1103.26,1.69
2014-04-16,partner-ebay-us-02,testchannel-15,702862,695087,0.9889,4767909,3935,0.0294,0.0057,0.31,1204.97,1.71
2014-05-24,partner-ebay-us-02,testchannel-15,661239,653040,0.9876,4476698,3674,0.0262,0.0056,0.32,1170.93,1.77
2014-04-26,partner-ebay-us-02,testchannel-15,607462,600659,0.9888,4126672,3497,0.0289,0.0058,0.33,1141.49,1.88
2014-06-05,partner-ebay-us-02,testchannel-15,788785,779751,0.9885,5345455,4372,0.0241,0.0056,0.31,1351.10,1.71
2014-05-03,partner-ebay-us-02,testchannel-15,595574,588486,0.9881,4034180,3234,0.0384,0.0055,0.32,1043.72,1.75
2014-04-27,partner-ebay-us-02,testchannel-15,673424,666338,0.9895,4579282,3654,0.0356,0.0055,0.32,1172.53,1.74
2014-04-22,partner-ebay-us-02,testchannel-15,728881,721194,0.9895,4958863,3932,0.032,0.0055,0.32,1239.58,1.70
2014-05-29,partner-ebay-us-02,testchannel-15,776695,768054,0.9889,5265425,4213,0.0344,0.0055,0.31,1300.65,1.67
2014-05-02,partner-ebay-us-02,testchannel-15,612962,605926,0.9885,4161090,3237,0.0244,0.0053,0.31,987.51,1.61
2014-05-01,partner-ebay-us-02,testchannel-15,653646,646318,0.9888,4439055,3542,0.0346,0.0055,0.32,1147.27,1.76
2014-04-28,partner-ebay-us-02,testchannel-15,712186,704143,0.9887,4836296,3889,0.0321,0.0055,0.31,1219.97,1.71
2014-05-17,partner-ebay-us-02,testchannel-15,545494,539720,0.9894,3712203,3239,0.0282,0.006,0.31,1016.50,1.86
2014-05-25,partner-ebay-us-02,testchannel-15,676546,669270,0.9892,4595254,3886,0.0219,0.0058,0.32,1243.81,1.84
2014-06-06,partner-ebay-us-02,testchannel-15,740376,730966,0.9873,5007386,4045,0.0286,0.0055,0.31,1250.22,1.69
2014-04-30,partner-ebay-us-02,testchannel-15,708237,700377,0.9889,4808959,3868,0.0301,0.0055,0.31,1193.98,1.69
2014-05-04,partner-ebay-us-02,testchannel-15,646715,640045,0.9897,4393162,3625,0.0318,0.0057,0.33,1181.50,1.83
2014-05-16,partner-ebay-us-02,testchannel-15,597455,591566,0.9901,4073374,3162,0.0321,0.0053,0.31,973.92,1.63
2014-05-23,partner-ebay-us-02,testchannel-15,615446,608533,0.9888,4177351,3304,0.0279,0.0054,0.31,1032.43,1.68
2014-05-28,partner-ebay-us-02,testchannel-15,802530,793727,0.989,5442546,4513,0.0259,0.0057,0.31,1396.67,1.74
2014-04-23,partner-ebay-us-02,testchannel-15,719565,712061,0.9896,4893085,4004,0.0282,0.0056,0.32,1277.86,1.78
2014-05-07,partner-ebay-us-02,testchannel-15,649033,641360,0.9882,4405253,3539,0.0336,0.0055,0.32,1116.38,1.72
2014-04-29,partner-ebay-us-02,testchannel-15,711103,703224,0.9889,4828938,3763,0.0312,0.0054,0.31,1156.97,1.63
2014-06-08,partner-ebay-us-02,testchannel-15,764444,754809,0.9874,5167791,4239,0.0324,0.0056,0.33,1384.82,1.81
2014-05-20,partner-ebay-us-02,testchannel-15,642548,635504,0.989,4371864,3426,0.0234,0.0054,0.32,1090.37,1.70
2014-06-04,partner-ebay-us-02,testchannel-15,800624,791429,0.9885,5427919,4341,0.0295,0.0055,0.32,1376.06,1.72
2014-05-06,partner-ebay-us-02,testchannel-15,672987,665260,0.9885,4569002,3469,0.0245,0.0052,0.31,1083.17,1.61
2014-05-26,partner-ebay-us-02,testchannel-15,742925,734958,0.9893,5047192,4104,0.0314,0.0056,0.31,1283.41,1.73
2014-05-05,partner-ebay-us-02,testchannel-15,691667,683618,0.9884,4693748,3841,0.0315,0.0056,0.32,1219.24,1.76
2014-05-31,partner-ebay-us-02,testchannel-15,675988,667734,0.9878,4573688,3785,0.029,0.0057,0.30,1135.40,1.68
2014-05-18,partner-ebay-us-02,testchannel-15,583990,577926,0.9896,3975679,3297,0.0248,0.0057,0.32,1060.59,1.82
2014-05-30,partner-ebay-us-02,testchannel-15,715074,705717,0.9869,4833398,3739,0.0368,0.0053,0.32,1187.94,1.66
2014-06-11,partner-ebay-us-02,testchannel-15,823546,813065,0.9873,5569007,4512,0.0303,0.0055,0.31,1381.14,1.68
2014-04-15,partner-ebay-us-02,testchannel-16,42726,42012,0.9833,285866,333,0.0148,0.0079,0.19,62.04,1.45
2014-06-11,partner-ebay-us-02,testchannel-16,38464,37750,0.9814,255704,287,0.0559,0.0076,0.18,52.27,1.36
2014-05-28,partner-ebay-us-02,testchannel-16,36889,36418,0.9872,248386,292,0.0299,0.008,0.15,44.45,1.20
2014-05-20,partner-ebay-us-02,testchannel-16,39742,39222,0.9869,268243,266,0.0327,0.0068,0.19,50.31,1.27
2014-05-11,partner-ebay-us-02,testchannel-16,33073,32727,0.9895,222671,228,0.0579,0.007,0.14,31.47,0.95
2014-05-24,partner-ebay-us-02,testchannel-16,28990,28642,0.988,195762,268,0.0496,0.0094,0.20,54.62,1.88
2014-06-02,partner-ebay-us-02,testchannel-16,38435,37865,0.9852,258490,277,0.0546,0.0073,0.17,47.50,1.24
2014-06-08,partner-ebay-us-02,testchannel-16,37650,37010,0.983,251470,310,0.0663,0.0084,0.18,54.83,1.46
2014-05-26,partner-ebay-us-02,testchannel-16,36053,35593,0.9872,242636,335,0.0401,0.0094,0.19,63.37,1.76
2014-04-25,partner-ebay-us-02,testchannel-16,35627,35043,0.9836,238800,254,0.0451,0.0072,0.19,48.74,1.37
2014-05-17,partner-ebay-us-02,testchannel-16,30756,30389,0.9881,207954,228,0.042,0.0075,0.15,33.08,1.08
2014-04-26,partner-ebay-us-02,testchannel-16,33910,33460,0.9867,228509,281,0.0175,0.0084,0.16,46.25,1.36
2014-06-05,partner-ebay-us-02,testchannel-16,36233,35649,0.9839,242887,275,0.0108,0.0077,0.23,63.21,1.74
2014-04-27,partner-ebay-us-02,testchannel-16,40059,39501,0.9861,269615,304,0.0703,0.0077,0.18,56.01,1.40
2014-05-12,partner-ebay-us-02,testchannel-16,37583,37046,0.9857,252199,227,0.0381,0.0061,0.16,36.00,0.96
2014-05-31,partner-ebay-us-02,testchannel-16,32172,31704,0.9855,216098,230,0.0336,0.0073,0.18,41.04,1.28
2014-06-07,partner-ebay-us-02,testchannel-16,32120,31544,0.9821,214073,242,0.0547,0.0077,0.16,39.89,1.24
2014-04-28,partner-ebay-us-02,testchannel-16,40608,40032,0.9858,272883,324,0.0241,0.0081,0.19,60.13,1.48
2014-05-19,partner-ebay-us-02,testchannel-16,39162,38737,0.9891,264401,286,0.0172,0.0074,0.18,50.47,1.29
2014-05-23,partner-ebay-us-02,testchannel-16,29940,29579,0.9879,201604,249,0.0235,0.0084,0.19,47.98,1.60
2014-05-25,partner-ebay-us-02,testchannel-16,30931,30543,0.9875,208425,202,0.0194,0.0066,0.15,30.57,0.99
2014-04-29,partner-ebay-us-02,testchannel-16,39729,39188,0.9864,267437,311,0.0312,0.0079,0.19,58.03,1.46
2014-05-10,partner-ebay-us-02,testchannel-16,31286,30846,0.9859,210959,255,0.059,0.0083,0.18,46.95,1.50
2014-04-30,partner-ebay-us-02,testchannel-16,39071,38460,0.9844,262192,334,0.0147,0.0087,0.16,52.00,1.33
2014-06-03,partner-ebay-us-02,testchannel-16,38418,37774,0.9832,257352,252,0.0308,0.0067,0.19,48.73,1.27
2014-05-03,partner-ebay-us-02,testchannel-16,30498,30040,0.985,204622,220,0.0179,0.0073,0.18,40.40,1.32
2014-06-06,partner-ebay-us-02,testchannel-16,32639,32061,0.9823,217124,205,0.0553,0.0064,0.20,41.32,1.27
2014-05-01,partner-ebay-us-02,testchannel-16,34537,34114,0.9878,232807,260,0.0189,0.0076,0.16,41.21,1.19
2014-05-08,partner-ebay-us-02,testchannel-16,34089,33659,0.9874,229281,210,0.0141,0.0062,0.18,37.26,1.09
2014-05-02,partner-ebay-us-02,testchannel-16,32603,32150,0.9861,218321,220,0.0308,0.0068,0.19,42.37,1.30
2014-05-09,partner-ebay-us-02,testchannel-16,33678,33207,0.986,226454,234,0.025,0.007,0.19,45.52,1.35
2014-05-29,partner-ebay-us-02,testchannel-16,35858,35386,0.9868,240848,250,0.031,0.0071,0.17,43.49,1.21
2014-05-27,partner-ebay-us-02,testchannel-16,37465,37016,0.988,252333,331,0.0265,0.0089,0.18,58.25,1.55
2014-05-18,partner-ebay-us-02,testchannel-16,35014,34662,0.9899,237131,301,0.0322,0.0087,0.18,53.36,1.52
2014-04-17,partner-ebay-us-02,testchannel-16,40109,39560,0.9863,269726,308,0.0128,0.0078,0.19,58.19,1.45
2014-05-30,partner-ebay-us-02,testchannel-16,33030,32551,0.9855,221784,190,0.0404,0.0058,0.16,31.28,0.95
2014-04-18,partner-ebay-us-02,testchannel-16,41094,40619,0.9884,276816,351,0.0277,0.0086,0.18,61.93,1.51
2014-05-06,partner-ebay-us-02,testchannel-16,35568,34994,0.9839,237748,251,0.0157,0.0072,0.17,42.02,1.18
2014-04-16,partner-ebay-us-02,testchannel-16,40962,40358,0.9853,274015,309,0.055,0.0077,0.16,49.26,1.20
2014-05-16,partner-ebay-us-02,testchannel-16,33096,32756,0.9897,224001,266,0.0432,0.0081,0.20,52.55,1.59
2014-06-01,partner-ebay-us-02,testchannel-16,36580,36048,0.9855,245768,315,0.0789,0.0087,0.21,67.56,1.85
2014-06-04,partner-ebay-us-02,testchannel-16,37365,36811,0.9852,250566,304,0.0288,0.0083,0.20,59.65,1.60
2014-06-10,partner-ebay-us-02,testchannel-16,39759,39087,0.9831,265598,299,0.0197,0.0076,0.18,54.68,1.38
2014-04-19,partner-ebay-us-02,testchannel-16,38548,38091,0.9881,260897,282,0.0276,0.0074,0.19,53.08,1.38
2014-05-21,partner-ebay-us-02,testchannel-16,38883,38390,0.9873,261999,337,0.0175,0.0088,0.17,58.16,1.50
2014-05-05,partner-ebay-us-02,testchannel-16,36358,35875,0.9867,244412,251,0.0079,0.007,0.18,45.48,1.25
2014-04-24,partner-ebay-us-02,testchannel-16,37224,36611,0.9835,248935,239,0.0591,0.0065,0.19,46.49,1.25
2014-04-20,partner-ebay-us-02,testchannel-16,48019,47556,0.9904,326204,384,0.0376,0.0081,0.20,76.61,1.60
2014-05-15,partner-ebay-us-02,testchannel-16,35065,34555,0.9855,235477,233,0.0043,0.0067,0.17,40.75,1.16
2014-04-21,partner-ebay-us-02,testchannel-16,39598,39021,0.9854,264872,304,0.041,0.0078,0.16,48.53,1.23
2014-05-07,partner-ebay-us-02,testchannel-16,33426,32903,0.9844,223729,232,0.0373,0.0071,0.17,39.64,1.19
2014-05-14,partner-ebay-us-02,testchannel-16,35118,34684,0.9876,236512,234,0.041,0.0067,0.18,41.97,1.20
2014-05-04,partner-ebay-us-02,testchannel-16,36733,36260,0.9871,247114,210,0.0455,0.0058,0.18,38.23,1.04
2014-06-09,partner-ebay-us-02,testchannel-16,41240,40507,0.9822,275455,296,0.0327,0.0073,0.20,58.54,1.42
2014-04-22,partner-ebay-us-02,testchannel-16,38173,37657,0.9865,255537,273,0.0215,0.0072,0.18,49.14,1.29
2014-05-13,partner-ebay-us-02,testchannel-16,37306,36871,0.9883,250723,268,0.0394,0.0073,0.18,49.31,1.32
2014-04-23,partner-ebay-us-02,testchannel-16,38848,38273,0.9852,261238,310,0.019,0.0081,0.18,56.52,1.45
2014-05-22,partner-ebay-us-02,testchannel-16,32549,32070,0.9853,217894,257,0.0228,0.008,0.16,40.75,1.25
2014-05-23,partner-ebay-us-02,testchannel-17,293623,286310,0.9751,1893239,1367,0.0208,0.0048,0.17,235.77,0.80
2014-05-28,partner-ebay-us-02,testchannel-17,304484,297301,0.9764,1966705,1562,0.0334,0.0053,0.19,303.77,1.00
2014-05-07,partner-ebay-us-02,testchannel-17,290539,283210,0.9748,1871357,1307,0.034,0.0046,0.18,233.23,0.80
2014-06-04,partner-ebay-us-02,testchannel-17,307571,299421,0.9735,1969424,1527,0.0486,0.0051,0.19,292.30,0.95
2014-05-12,partner-ebay-us-02,testchannel-17,301068,293261,0.9741,1934184,1376,0.0444,0.0047,0.19,266.35,0.88
2014-05-08,partner-ebay-us-02,testchannel-17,285347,278155,0.9748,1838398,1313,0.0338,0.0047,0.16,214.05,0.75
2014-05-09,partner-ebay-us-02,testchannel-17,292282,285026,0.9752,1885581,1305,0.0355,0.0046,0.20,256.29,0.88
2014-05-17,partner-ebay-us-02,testchannel-17,296277,290450,0.9803,1931161,1472,0.0322,0.0051,0.18,270.25,0.91
2014-06-03,partner-ebay-us-02,testchannel-17,299578,292156,0.9752,1920567,1423,0.0359,0.0049,0.18,256.94,0.86
2014-05-10,partner-ebay-us-02,testchannel-17,311993,303998,0.9744,2009906,1422,0.0287,0.0047,0.17,234.82,0.75
2014-05-11,partner-ebay-us-02,testchannel-17,300383,292772,0.9747,1931412,1426,0.0332,0.0049,0.19,272.25,0.91
2014-05-02,partner-ebay-us-02,testchannel-17,291046,283786,0.9751,1875718,1399,0.0437,0.0049,0.17,244.37,0.84
2014-06-02,partner-ebay-us-02,testchannel-17,307027,299269,0.9747,1973335,1525,0.0403,0.0051,0.17,263.79,0.86
2014-05-22,partner-ebay-us-02,testchannel-17,293391,286170,0.9754,1889993,1512,0.022,0.0053,0.19,291.54,0.99
2014-05-13,partner-ebay-us-02,testchannel-17,299510,292522,0.9767,1934550,1444,0.0437,0.0049,0.17,250.16,0.84
2014-05-14,partner-ebay-us-02,testchannel-17,304481,298115,0.9791,1974988,1481,0.0457,0.005,0.18,267.59,0.88
2014-05-15,partner-ebay-us-02,testchannel-17,310533,303957,0.9788,2017516,1584,0.0498,0.0052,0.19,295.82,0.95
2014-06-01,partner-ebay-us-02,testchannel-17,314542,306980,0.976,2030588,1491,0.0405,0.0049,0.16,239.73,0.76
2014-05-16,partner-ebay-us-02,testchannel-17,288282,282062,0.9784,1868640,1484,0.0376,0.0053,0.18,272.57,0.95
2014-05-30,partner-ebay-us-02,testchannel-17,282250,274800,0.9736,1814374,1342,0.0401,0.0049,0.18,238.91,0.85
2014-05-21,partner-ebay-us-02,testchannel-17,299295,292292,0.9766,1937453,1547,0.027,0.0053,0.19,288.16,0.96
2014-04-20,partner-ebay-us-02,testchannel-17,319046,311334,0.9758,2055859,1573,0.0438,0.0051,0.19,298.76,0.94
2014-04-25,partner-ebay-us-02,testchannel-17,308782,300949,0.9746,1985877,1410,0.0323,0.0047,0.18,258.05,0.84
2014-05-26,partner-ebay-us-02,testchannel-17,326264,318242,0.9754,2104214,1591,0.0275,0.005,0.19,304.30,0.93
2014-06-08,partner-ebay-us-02,testchannel-17,345708,336863,0.9744,2228579,1768,0.0349,0.0052,0.16,291.08,0.84
2014-04-24,partner-ebay-us-02,testchannel-17,308379,300402,0.9741,1980370,1439,0.0419,0.0048,0.18,257.49,0.83
2014-04-23,partner-ebay-us-02,testchannel-17,308923,301137,0.9748,1982975,1495,0.0349,0.005,0.17,250.94,0.81
2014-04-22,partner-ebay-us-02,testchannel-17,312298,304560,0.9752,2003309,1521,0.0428,0.005,0.18,277.51,0.89
2014-06-09,partner-ebay-us-02,testchannel-17,342051,332828,0.973,2196927,1800,0.0302,0.0054,0.18,325.17,0.95
2014-05-19,partner-ebay-us-02,testchannel-17,305162,297978,0.9765,1969171,1585,0.0509,0.0053,0.20,309.39,1.01
2014-04-21,partner-ebay-us-02,testchannel-17,319665,311223,0.9736,2049697,1515,0.0276,0.0049,0.19,286.26,0.90
2014-04-26,partner-ebay-us-02,testchannel-17,325053,317050,0.9754,2091747,1472,0.0479,0.0046,0.17,252.97,0.78
2014-05-27,partner-ebay-us-02,testchannel-17,308492,300734,0.9749,1987170,1536,0.0297,0.0051,0.18,269.36,0.87
2014-04-19,partner-ebay-us-02,testchannel-17,319939,312357,0.9763,2068226,1524,0.0593,0.0049,0.19,286.19,0.89
2014-06-10,partner-ebay-us-02,testchannel-17,337860,329016,0.9738,2170717,1534,0.0236,0.0047,0.17,267.37,0.79
2014-05-20,partner-ebay-us-02,testchannel-17,302179,295348,0.9774,1952958,1431,0.037,0.0048,0.18,264.51,0.88
2014-06-11,partner-ebay-us-02,testchannel-17,333404,325022,0.9749,2145891,1668,0.028,0.0051,0.19,312.19,0.94
2014-04-18,partner-ebay-us-02,testchannel-17,337096,328817,0.9754,2165115,1730,0.0405,0.0053,0.18,303.17,0.90
2014-04-17,partner-ebay-us-02,testchannel-17,324748,316520,0.9747,2077862,1543,0.0368,0.0049,0.18,272.89,0.84
2014-04-15,partner-ebay-us-02,testchannel-17,340324,331551,0.9742,2180459,1662,0.0443,0.005,0.19,320.28,0.94
2014-04-16,partner-ebay-us-02,testchannel-17,325023,316086,0.9725,2077947,1620,0.0476,0.0051,0.18,297.24,0.91
2014-05-01,partner-ebay-us-02,testchannel-17,298165,290856,0.9755,1920897,1416,0.0387,0.0049,0.17,242.29,0.81
2014-05-05,partner-ebay-us-02,testchannel-17,300011,292528,0.9751,1930244,1451,0.0346,0.005,0.19,279.71,0.93
2014-05-04,partner-ebay-us-02,testchannel-17,335899,327716,0.9756,2159964,1581,0.0436,0.0048,0.18,277.23,0.83
2014-05-24,partner-ebay-us-02,testchannel-17,299297,292087,0.9759,1934538,1528,0.023,0.0052,0.17,261.24,0.87
2014-06-05,partner-ebay-us-02,testchannel-17,321657,313627,0.975,2070273,1568,0.0261,0.005,0.17,271.31,0.84
2014-05-18,partner-ebay-us-02,testchannel-17,309743,302806,0.9776,2010204,1568,0.0374,0.0052,0.19,296.98,0.96
2014-05-03,partner-ebay-us-02,testchannel-17,319417,311706,0.9759,2058550,1424,0.032,0.0046,0.17,236.54,0.74
2014-05-29,partner-ebay-us-02,testchannel-17,291375,284184,0.9753,1879387,1381,0.0206,0.0049,0.18,250.07,0.86
2014-05-06,partner-ebay-us-02,testchannel-17,292611,284803,0.9733,1878535,1378,0.033,0.0048,0.18,249.34,0.85
2014-06-06,partner-ebay-us-02,testchannel-17,312948,304392,0.9727,2008576,1459,0.0293,0.0048,0.18,269.67,0.86
2014-05-31,partner-ebay-us-02,testchannel-17,301093,293816,0.9758,1945389,1424,0.0443,0.0048,0.17,247.63,0.82
2014-04-30,partner-ebay-us-02,testchannel-17,317238,309354,0.9751,2043583,1583,0.0186,0.0051,0.19,301.01,0.95
2014-04-29,partner-ebay-us-02,testchannel-17,325045,317059,0.9754,2094245,1618,0.038,0.0051,0.18,295.60,0.91
2014-05-25,partner-ebay-us-02,testchannel-17,307015,300218,0.9779,1992815,1642,0.0267,0.0055,0.18,296.75,0.97
2014-04-28,partner-ebay-us-02,testchannel-17,323121,315104,0.9752,2075690,1576,0.0443,0.005,0.18,276.95,0.86
2014-06-07,partner-ebay-us-02,testchannel-17,314327,306213,0.9742,2025233,1484,0.0205,0.0048,0.17,256.28,0.82
2014-04-27,partner-ebay-us-02,testchannel-17,347256,338991,0.9762,2238505,1660,0.0482,0.0049,0.18,297.60,0.86
2014-05-13,partner-ebay-us-02,testchannel-18,11364,10997,0.9677,70762,40,0.0698,0.0036,0.19,7.55,0.66
2014-05-31,partner-ebay-us-02,testchannel-18,9783,9415,0.9624,60478,31,0.0606,0.0033,0.29,8.91,0.91
2014-05-30,partner-ebay-us-02,testchannel-18,10613,10215,0.9625,65735,25,0,0.0024,0.16,4.11,0.39
2014-06-01,partner-ebay-us-02,testchannel-18,11046,10598,0.9594,67806,38,0,0.0036,0.21,8.13,0.74
2014-06-02,partner-ebay-us-02,testchannel-18,11719,11326,0.9665,72229,25,0,0.0022,0.18,4.54,0.39
2014-06-03,partner-ebay-us-02,testchannel-18,11529,11157,0.9677,70406,37,0.0513,0.0033,0.22,8.28,0.72
2014-06-04,partner-ebay-us-02,testchannel-18,11102,10770,0.9701,69036,36,0.0526,0.0033,0.20,7.13,0.64
2014-06-05,partner-ebay-us-02,testchannel-18,11527,11067,0.9601,70262,49,0.0392,0.0044,0.15,7.54,0.65
2014-05-29,partner-ebay-us-02,testchannel-18,10965,10544,0.9616,67486,33,0,0.0031,0.28,9.11,0.83
2014-06-06,partner-ebay-us-02,testchannel-18,10624,10176,0.9578,65087,42,0.0233,0.0041,0.22,9.27,0.87
2014-06-07,partner-ebay-us-02,testchannel-18,9919,9523,0.9601,60858,22,0.5849,0.0023,0.17,3.74,0.38
2014-06-08,partner-ebay-us-02,testchannel-18,11499,11106,0.9658,70214,24,0.1111,0.0022,0.14,3.24,0.28
2014-06-09,partner-ebay-us-02,testchannel-18,11817,11356,0.961,72670,32,0,0.0028,0.19,6.18,0.52
2014-06-11,partner-ebay-us-02,testchannel-18,11809,11422,0.9672,72354,28,0.0345,0.0025,0.15,4.14,0.35
2014-06-10,partner-ebay-us-02,testchannel-18,12308,11886,0.9657,75676,40,0.0476,0.0034,0.13,5.25,0.43
2014-05-14,partner-ebay-us-02,testchannel-18,11639,11304,0.9712,72690,43,0.0227,0.0038,0.19,8.02,0.69
2014-04-25,partner-ebay-us-02,testchannel-18,17853,17422,0.9759,112822,70,0.0789,0.004,0.21,14.42,0.81
2014-04-24,partner-ebay-us-02,testchannel-18,22329,21734,0.9734,141553,85,0.0116,0.0039,0.41,35.22,1.58
2014-04-15,partner-ebay-us-02,testchannel-18,51131,50022,0.9783,325622,225,0.0132,0.0045,0.19,43.49,0.85
2014-05-12,partner-ebay-us-02,testchannel-18,11443,11059,0.9664,70872,38,0.0256,0.0034,0.29,11.14,0.97
2014-05-28,partner-ebay-us-02,testchannel-18,11442,10951,0.9571,70594,40,0,0.0037,0.17,6.63,0.58
2014-04-30,partner-ebay-us-02,testchannel-18,12648,12234,0.9673,78068,29,0.0333,0.0024,0.16,4.56,0.36
2014-05-21,partner-ebay-us-02,testchannel-18,13279,12854,0.968,82085,42,0,0.0033,0.13,5.63,0.42
2014-05-24,partner-ebay-us-02,testchannel-18,9314,9022,0.9686,58538,26,0.037,0.0029,0.15,4.00,0.43
2014-05-10,partner-ebay-us-02,testchannel-18,10985,10609,0.9658,67905,24,0,0.0023,0.16,3.80,0.35
2014-05-05,partner-ebay-us-02,testchannel-18,11661,11291,0.9683,71992,34,0,0.003,0.18,6.12,0.52
2014-04-22,partner-ebay-us-02,testchannel-18,22356,21749,0.9728,141480,91,0.0319,0.0042,0.23,21.11,0.94
2014-05-02,partner-ebay-us-02,testchannel-18,11308,10916,0.9653,70262,40,0,0.0037,0.16,6.36,0.56
2014-05-15,partner-ebay-us-02,testchannel-18,11589,11208,0.9671,72183,42,0.0455,0.0037,0.20,8.55,0.74
2014-04-17,partner-ebay-us-02,testchannel-18,38030,37213,0.9785,243193,219,0.0045,0.0059,0.20,43.40,1.14
2014-05-19,partner-ebay-us-02,testchannel-18,11908,11560,0.9708,74170,57,0,0.0049,0.19,10.84,0.91
2014-05-11,partner-ebay-us-02,testchannel-18,10481,10064,0.9602,63955,40,0.0244,0.004,0.19,7.65,0.73
